index,Player,Summary_#,Nation,Summary_Pos,Age,Min,Summary_Gls,Summary_Ast,Summary_PK,Summary_PKatt,Summary_Sh,Summary_SoT,Summary_CrdY,Summary_CrdR,Summary_Touches,Summary_Tkl,Summary_Int,Summary_Blocks,Summary_xG,Summary_npxG,Summary_xAG,Summary_SCA,Summary_GCA,Summary_Cmp,Summary_Att,Summary_Cmp%,Summary_PrgP,Summary_Carries,Summary_PrgC,Summary_Att,Summary_Succ,Passing_#,Passing_Pos,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_TotDist,Passing_PrgDist,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Ast,Passing_xAG,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_PrgP,Pass_Types_#,Pass_Types_Pos,Pass_Types_Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Pass_Types_In,Pass_Types_Out,Pass_Types_Str,Pass_Types_Cmp,Pass_Types_Off,Pass_Types_Blocks,Defensive_Actions_#,Defensive_Actions_Pos,Defensive_Actions_Tkl,Defensive_Actions_TklW,Defensive_Actions_Def 3rd,Defensive_Actions_Mid 3rd,Defensive_Actions_Att 3rd,Defensive_Actions_Tkl,Defensive_Actions_Att,Defensive_Actions_Tkl%,Defensive_Actions_Lost,Defensive_Actions_Blocks,Defensive_Actions_Sh,Defensive_Actions_Pass,Defensive_Actions_Int,Defensive_Actions_Tkl+Int,Defensive_Actions_Clr,Defensive_Actions_Err,Possession_#,Possession_Pos,Possession_Touches,Possession_Def Pen,Possession_Def 3rd,Possession_Mid 3rd,Possession_Att 3rd,Possession_Att Pen,Possession_Live,Possession_Att,Possession_Succ,Possession_Succ%,Possession_Tkld,Possession_Tkld%,Possession_Carries,Possession_TotDist,Possession_PrgDist,Possession_PrgC,Possession_1/3,Possession_CPA,Possession_Mis,Possession_Dis,Possession_Rec,Possession_PrgR,Miscellaneous_Stats_#,Miscellaneous_Stats_Pos,Miscellaneous_Stats_CrdY,Miscellaneous_Stats_CrdR,Miscellaneous_Stats_2CrdY,Miscellaneous_Stats_Fls,Miscellaneous_Stats_Fld,Miscellaneous_Stats_Off,Miscellaneous_Stats_Crs,Miscellaneous_Stats_Int,Miscellaneous_Stats_TklW,Miscellaneous_Stats_PKwon,Miscellaneous_Stats_PKcon,Miscellaneous_Stats_OG,Miscellaneous_Stats_Recov,Miscellaneous_Stats_Won,Miscellaneous_Stats_Lost,Miscellaneous_Stats_Won%,Goalkeeping_SoTA,Goalkeeping_GA,Goalkeeping_Saves,Goalkeeping_Save%,Goalkeeping_PSxG,Goalkeeping_Cmp,Goalkeeping_Att,Goalkeeping_Cmp%,Goalkeeping_Att (GK),Goalkeeping_Thr,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Att,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Opp,Goalkeeping_Stp,Goalkeeping_Stp%,Goalkeeping_#OPA,Goalkeeping_AvgDist,home,game_id
9,Nicolás Gaitán,22.0,ar ARG,"LM,RM",29-198,31,0,0,0,0,3,1,0,0,26,3,0,0,0.1,0.1,0.1,2,0,14,19,73.7,1,13,2,0,0,22.0,"LM,RM",14,19,73.7,184,88,9,11,81.8,2,2,100.0,1,2,50.0,0,0.1,0.1,1,1,0,0,1,22.0,"LM,RM",19,18,1,0,0,0,1,0,1,0,1,0,14,0,2,22.0,"LM,RM",3,3,1,2,0,1,2,50.0,1,0,0,0,0,3,0,0,22.0,"LM,RM",26,0,4,7,15,4,26,0,0,,0,,13,52,19,2,1,1,1,1,17,4,22.0,"LM,RM",0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,22
10,Saúl Ñíguez,8.0,es ESP,CM,22-292,90,0,0,0,0,0,0,0,0,64,5,2,3,0.0,0.0,0.0,0,0,41,48,85.4,3,24,3,0,0,8.0,CM,41,48,85.4,539,183,26,27,96.3,8,9,88.9,2,6,33.3,0,0.0,0.0,0,2,1,0,3,8.0,CM,48,48,0,0,0,1,0,0,0,0,0,0,41,0,0,8.0,CM,5,3,2,3,0,2,2,100.0,0,3,1,2,2,7,5,0,8.0,CM,64,7,22,36,7,0,64,0,0,,0,,24,162,119,3,1,0,0,1,32,0,8.0,CM,0,0,0,1,1,0,0,2,3,0,0,0,7,2,3,40.0,,,,,,,,,,,,,,,,,,,,,0,22
11,Stefan Savić,15.0,me MNE,CB,26-244,90,0,0,0,0,0,0,0,0,53,0,2,1,0.0,0.0,0.0,1,0,40,44,90.9,2,36,0,0,0,15.0,CB,40,44,90.9,811,202,13,13,100.0,19,20,95.0,8,11,72.7,0,0.0,0.0,0,2,0,0,2,15.0,CB,44,44,0,0,0,0,0,0,0,0,0,0,40,0,0,15.0,CB,0,0,0,0,0,0,0,,0,1,1,0,2,2,4,0,15.0,CB,53,7,39,14,0,0,53,0,0,,0,,36,140,55,0,0,0,0,1,34,0,15.0,CB,0,0,0,1,0,0,0,2,0,0,0,0,7,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,22
12,Thomas Partey,5.0,gh GHA,CM,24-088,90,0,0,0,0,2,0,0,0,74,5,3,2,0.1,0.1,0.1,3,0,51,58,87.9,5,44,1,2,1,5.0,CM,51,58,87.9,895,260,19,20,95.0,23,25,92.0,4,6,66.7,0,0.1,0.1,1,4,1,0,5,5.0,CM,58,57,1,1,0,0,0,0,0,0,0,0,51,0,1,5.0,CM,5,4,3,2,0,0,0,,0,2,0,2,3,8,2,0,5.0,CM,74,3,29,37,8,1,74,2,1,50.0,1,50.0,44,227,139,1,1,0,0,0,48,1,5.0,CM,0,0,0,2,4,0,0,3,4,0,0,0,11,4,1,80.0,,,,,,,,,,,,,,,,,,,,,0,22
13,Yannick Carrasco,10.0,be BEL,LM,24-005,59,0,0,0,0,1,1,0,0,25,0,0,0,0.0,0.0,0.0,0,0,8,15,53.3,1,21,5,4,1,10.0,LM,8,15,53.3,83,25,5,6,83.3,2,5,40.0,0,1,0.0,0,0.0,0.0,0,1,1,0,1,10.0,LM,15,13,2,1,0,0,3,1,0,0,0,0,8,0,2,10.0,LM,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,10.0,LM,25,0,2,9,15,1,25,4,1,25.0,3,75.0,21,215,129,5,4,1,1,5,20,6,10.0,LM,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,22
0,14 Players,,,,,990,3,3,0,0,12,6,1,0,676,18,9,12,3.1,3.1,3.0,23,6,445,577,77.1,46,402,23,12,6,,,445,577,77.1,7721,3125,224,264,84.8,162,191,84.8,43,84,51.2,3,3.0,1.6,11,28,6,1,46,,,577,517,56,20,1,2,17,23,6,6,0,0,445,4,14,,,18,14,11,6,1,7,13,53.8,6,12,3,9,9,27,12,0,,,676,56,226,311,148,26,676,12,6,50.0,6,50.0,402,1737,849,23,16,10,21,14,437,44,,,1,0,0,14,15,4,17,9,14,0,0,0,62,16,19,45.7,,,,,,,,,,,,,,,,,,,,,1,23
1,Clément Lenglet,5.0,fr FRA,CB,22-084,90,0,0,0,0,1,1,0,0,77,4,1,3,0.2,0.2,0.0,0,0,52,64,81.3,1,39,0,1,1,5.0,CB,52,64,81.3,971,369,19,24,79.2,28,29,96.6,4,7,57.1,0,0.0,0.0,0,1,0,0,1,5.0,CB,64,60,3,3,0,0,0,0,0,0,0,0,52,1,2,5.0,CB,4,2,2,2,0,0,0,,0,3,2,1,1,5,2,0,5.0,CB,77,7,53,24,1,1,77,1,1,100.0,0,0.0,39,162,73,0,0,0,2,0,48,0,5.0,CB,0,0,0,2,1,0,0,1,2,0,0,0,4,4,0,100.0,,,,,,,,,,,,,,,,,,,,,1,23
2,Daniel Carriço,6.0,pt POR,CB,29-036,90,0,0,0,0,0,0,0,0,54,2,1,0,0.0,0.0,0.0,0,0,42,51,82.4,1,35,0,0,0,6.0,CB,42,51,82.4,860,320,15,17,88.2,21,22,95.5,6,12,50.0,0,0.0,0.0,0,2,0,0,1,6.0,CB,51,49,2,2,0,0,0,0,0,0,0,0,42,0,0,6.0,CB,2,2,1,1,0,1,1,100.0,0,0,0,0,1,3,2,0,6.0,CB,54,4,33,21,0,0,54,0,0,,0,,35,169,70,0,0,0,0,0,36,0,6.0,CB,0,0,0,1,0,0,0,1,2,0,0,0,4,2,2,50.0,,,,,,,,,,,,,,,,,,,,,1,23
3,Gabriel Mercado,25.0,ar ARG,RB,30-175,71,0,0,0,0,1,0,0,0,61,2,3,3,0.3,0.3,0.0,1,0,33,47,70.2,3,21,1,1,0,25.0,RB,33,47,70.2,493,178,22,26,84.6,6,10,60.0,4,6,66.7,0,0.0,0.0,1,3,0,0,3,25.0,RB,47,38,9,0,0,0,3,9,0,0,0,0,33,0,3,25.0,RB,2,2,2,0,0,2,3,66.7,1,3,0,3,3,5,2,0,25.0,RB,61,2,12,37,14,2,61,1,0,0.0,1,100.0,21,49,35,1,1,0,1,0,28,2,25.0,RB,0,0,0,1,0,0,3,3,2,0,0,0,5,2,2,50.0,,,,,,,,,,,,,,,,,,,,,1,23
4,Ganso,19.0,br BRA,CM,27-332,86,1,0,0,0,1,1,0,0,57,2,0,1,0.5,0.5,0.1,4,0,42,50,84.0,4,35,0,0,0,19.0,CM,42,50,84.0,530,154,26,29,89.7,13,16,81.3,0,0,,0,0.1,0.0,1,6,0,0,4,19.0,CM,50,45,4,4,0,0,0,0,0,0,0,0,42,1,1,19.0,CM,2,2,1,1,0,0,1,0.0,1,1,0,1,0,2,2,0,19.0,CM,57,2,8,37,12,1,57,0,0,,0,,35,84,30,0,1,0,2,2,38,3,19.0,CM,0,0,0,1,3,0,0,0,2,0,0,0,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,23
5,Jesús Navas,16.0,es ESP,RM,31-292,78,0,0,0,0,0,0,0,0,52,0,1,1,0.0,0.0,0.0,2,0,24,36,66.7,5,36,6,1,1,16.0,RM,24,36,66.7,348,70,15,19,78.9,8,11,72.7,1,4,25.0,0,0.0,0.0,0,2,2,1,5,16.0,RM,36,35,0,0,0,0,4,0,0,0,0,0,24,1,1,16.0,RM,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,16.0,RM,52,0,2,25,27,2,52,1,1,100.0,0,0.0,36,200,95,6,5,1,8,2,35,10,16.0,RM,0,0,0,4,2,0,4,1,0,0,0,0,6,0,5,0.0,,,,,,,,,,,,,,,,,,,,,1,23
6,Joaquín Correa,11.0,ar ARG,RM,23-027,12,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,7,0,3,1,11.0,RM,5,6,83.3,52,3,5,5,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,11.0,RM,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0,11.0,RM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.0,RM,9,0,0,1,8,1,9,3,1,33.3,2,66.7,7,21,4,0,1,0,1,0,7,2,11.0,RM,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
7,Johannes Geis,12.0,de GER,CM,24-023,4,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,5,6,83.3,2,4,0,0,0,12.0,CM,5,6,83.3,70,31,3,4,75.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,2,12.0,CM,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,12.0,CM,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,12.0,CM,6,0,2,4,0,0,6,0,0,,0,,4,15,2,0,0,0,0,1,5,1,12.0,CM,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
8,Nolito,24.0,es ESP,LM,30-329,90,1,1,0,0,3,2,0,0,55,1,0,1,0.8,0.8,1.2,7,2,34,45,75.6,3,38,5,3,1,24.0,LM,34,45,75.6,530,191,21,26,80.8,10,12,83.3,3,5,60.0,1,1.2,0.4,3,3,0,0,3,24.0,LM,45,39,5,1,0,0,2,2,2,2,0,0,34,1,1,24.0,LM,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,24.0,LM,55,1,3,30,22,10,55,3,1,33.3,2,66.7,38,219,118,5,2,5,3,3,46,13,24.0,LM,0,0,0,0,2,1,2,0,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
9,Pablo Sarabia,17.0,es ESP,CM,25-121,90,0,1,0,0,1,0,0,0,63,0,2,1,0.0,0.0,1.3,5,2,41,54,75.9,9,44,2,1,1,17.0,CM,41,54,75.9,654,227,22,24,91.7,14,14,100.0,3,9,33.3,1,1.3,0.9,3,3,2,0,9,17.0,CM,54,48,6,2,1,0,5,0,4,4,0,0,41,0,4,17.0,CM,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,0,0,17.0,CM,63,0,12,34,18,1,63,1,1,100.0,0,0.0,44,201,78,2,2,0,2,2,46,3,17.0,CM,0,0,0,1,3,0,5,2,0,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,23
10,Sergio Escudero,18.0,es ESP,LB,28-007,90,0,0,0,0,0,0,1,0,64,3,0,1,0.0,0.0,0.0,1,1,48,57,84.2,6,35,3,1,1,18.0,LB,48,57,84.2,980,557,23,26,88.5,17,22,77.3,6,7,85.7,0,0.0,0.0,0,3,0,0,6,18.0,LB,57,43,14,4,0,2,1,10,0,0,0,0,48,0,0,18.0,LB,3,2,3,0,0,3,4,75.0,1,1,1,0,0,3,2,0,18.0,LB,64,2,25,36,4,0,64,1,1,100.0,0,0.0,35,163,106,3,1,0,0,1,37,3,18.0,LB,1,0,0,1,2,0,1,0,2,0,0,0,6,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,23
11,Sergio Rico,1.0,es ESP,GK,24-008,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,25,39,64.1,0,25,0,0,0,1.0,GK,25,39,64.1,827,645,3,3,100.0,12,12,100.0,10,24,41.7,0,0.0,0.0,0,0,0,0,0,1.0,GK,39,30,9,3,0,0,0,0,0,0,0,0,25,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1.0,GK,40,36,40,0,0,0,40,0,0,,0,,25,116,65,0,0,0,0,0,22,0,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1.0,0.0,1.0,100.0,0.3,9.0,21.0,42.9,33.0,6.0,48.5,38.7,6.0,83.3,57.3,16.0,1.0,6.3,0.0,8.3,1,23
12,Steven Nzonzi,15.0,fr FRA,DM,28-268,90,0,0,0,0,1,0,0,0,83,2,1,0,0.1,0.1,0.0,0,0,63,77,81.8,8,49,0,0,0,15.0,DM,63,77,81.8,1054,282,31,37,83.8,23,26,88.5,6,8,75.0,0,0.0,0.0,0,4,0,0,8,15.0,DM,77,76,1,1,0,0,0,0,0,0,0,0,63,0,2,15.0,DM,2,1,0,2,0,1,2,50.0,1,0,0,0,1,3,1,0,15.0,DM,83,1,30,50,4,0,83,0,0,,0,,49,149,53,0,0,0,1,1,53,0,15.0,DM,0,0,0,0,1,0,0,1,1,0,0,0,10,6,3,66.7,,,,,,,,,,,,,,,,,,,,,1,23
13,Sébastien Corchia,2.0,fr FRA,RB,26-312,19,0,1,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.3,1,1,9,14,64.3,1,9,1,0,0,2.0,RB,9,14,64.3,141,62,5,6,83.3,4,6,66.7,0,2,0.0,1,0.3,0.1,1,0,0,0,1,2.0,RB,14,12,2,0,0,0,1,2,0,0,0,0,9,0,0,2.0,RB,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2.0,RB,14,0,5,2,7,1,14,0,0,,0,,9,39,17,1,0,1,0,0,7,0,2.0,RB,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
0,14 Players,,,,,990,0,0,0,0,7,1,1,0,491,20,19,13,0.9,0.9,0.8,12,0,255,393,64.9,27,239,16,13,6,,,255,393,64.9,4904,1989,104,136,76.5,105,143,73.4,37,81,45.7,0,0.8,0.3,6,20,2,2,27,,,393,339,52,16,0,3,21,21,5,3,2,0,255,2,11,,,20,11,9,10,1,6,12,50.0,6,13,1,12,19,39,13,0,,,491,44,128,277,87,9,491,13,6,46.2,7,53.8,239,1315,652,16,7,2,16,11,250,27,,,1,0,0,18,11,2,21,19,11,0,0,0,58,19,16,54.3,,,,,,,,,,,,,,,,,,,,,0,23
1,Ander Capa,7.0,es ESP,RB,25-213,90,0,0,0,0,0,0,0,0,50,5,3,1,0.0,0.0,0.0,0,0,29,38,76.3,3,23,3,2,2,7.0,RB,29,38,76.3,512,239,14,15,93.3,10,13,76.9,5,7,71.4,0,0.0,0.0,0,1,0,0,3,7.0,RB,38,30,7,0,0,0,0,7,0,0,0,0,29,1,1,7.0,RB,5,3,4,1,0,2,2,100.0,0,1,0,1,3,8,1,0,7.0,RB,50,3,16,26,9,0,50,2,2,100.0,0,0.0,23,179,100,3,2,0,4,0,25,0,7.0,RB,0,0,0,3,0,0,0,3,3,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,0,23
2,Bebé,10.0,cv CPV,LW,27-059,12,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,1,5,20.0,0,5,2,0,0,10.0,LW,1,5,20.0,12,9,1,1,100.0,0,2,0.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,10.0,LW,5,4,0,0,0,0,3,0,0,0,0,0,1,1,0,10.0,LW,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,10.0,LW,6,0,0,3,3,0,6,0,0,,0,,5,58,31,2,1,0,2,0,6,3,10.0,LW,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,23
3,Cristian Rivera,6.0,es ESP,LM,20-062,30,0,0,0,0,0,0,0,0,16,0,1,0,0.0,0.0,0.0,0,0,10,16,62.5,2,11,0,1,1,6.0,LM,10,16,62.5,194,14,4,6,66.7,6,7,85.7,0,2,0.0,0,0.0,0.0,0,2,0,0,2,6.0,LM,16,16,0,0,0,0,0,0,0,0,0,0,10,0,1,6.0,LM,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6.0,LM,16,0,1,15,0,0,16,1,1,100.0,0,0.0,11,55,17,0,0,0,0,1,13,2,6.0,LM,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,23
4,Dani García,14.0,es ESP,CM,27-108,90,0,0,0,0,0,0,0,0,63,2,4,1,0.0,0.0,0.1,2,0,37,54,68.5,3,27,0,0,0,14.0,CM,37,54,68.5,691,126,13,16,81.3,21,28,75.0,3,6,50.0,0,0.1,0.1,2,2,1,1,3,14.0,CM,54,52,2,2,0,0,1,0,0,0,0,0,37,0,2,14.0,CM,2,1,0,2,0,0,1,0.0,1,1,0,1,4,6,0,0,14.0,CM,63,3,10,46,7,0,63,0,0,,0,,27,76,51,0,0,0,1,0,32,1,14.0,CM,0,0,0,3,0,0,1,4,1,0,0,0,8,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,23
5,Gonzalo Escalante,5.0,ar ARG,"CM,RM",24-166,90,0,0,0,0,1,0,0,0,45,4,2,1,0.1,0.1,0.0,2,0,28,33,84.8,4,15,0,0,0,5.0,"CM,RM",28,33,84.8,347,79,16,17,94.1,10,12,83.3,0,2,0.0,0,0.0,0.0,0,1,0,0,4,5.0,"CM,RM",33,33,0,0,0,0,0,0,0,0,0,0,28,0,0,5.0,"CM,RM",4,3,2,1,1,0,0,,0,1,0,1,2,6,2,0,5.0,"CM,RM",45,2,6,29,10,2,45,0,0,,0,,15,49,5,0,0,0,0,1,20,0,5.0,"CM,RM",0,0,0,2,1,0,0,2,3,0,0,0,6,2,0,100.0,,,,,,,,,,,,,,,,,,,,,0,23
6,Iván Alejo,20.0,es ESP,RM,22-211,39,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,4,10,40.0,1,6,3,1,0,20.0,RM,4,10,40.0,42,14,4,5,80.0,0,1,0.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,20.0,RM,10,10,0,0,0,0,5,0,0,0,0,0,4,0,2,20.0,RM,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,20.0,RM,13,0,0,5,8,0,13,1,0,0.0,1,100.0,6,80,48,3,0,0,1,0,8,2,20.0,RM,0,0,0,3,1,1,5,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,23
7,Iván Ramis,4.0,es ESP,CB,32-319,90,0,0,0,0,1,0,0,0,47,3,2,0,0.0,0.0,0.0,0,0,24,38,63.2,4,24,1,0,0,4.0,CB,24,38,63.2,508,282,6,9,66.7,12,17,70.6,5,9,55.6,0,0.0,0.0,0,2,0,0,4,4.0,CB,38,36,2,2,0,1,0,0,0,0,0,0,24,0,1,4.0,CB,3,0,1,2,0,1,2,50.0,1,0,0,0,2,5,4,0,4.0,CB,47,3,17,29,1,1,47,0,0,,0,,24,134,80,1,0,0,1,0,23,0,4.0,CB,0,0,0,0,1,0,0,2,0,0,0,0,5,3,1,75.0,,,,,,,,,,,,,,,,,,,,,0,23
8,José Ángel,15.0,es ESP,LB,28-004,78,0,0,0,0,0,0,1,0,62,1,2,0,0.0,0.0,0.2,2,0,33,56,58.9,3,22,2,0,0,15.0,LB,33,56,58.9,737,412,13,13,100.0,10,20,50.0,8,19,42.1,0,0.2,0.2,2,4,1,1,3,15.0,LB,56,35,21,5,0,2,10,11,5,3,2,0,33,0,1,15.0,LB,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,1,0,15.0,LB,62,2,17,36,9,0,62,0,0,,0,,22,78,34,2,1,0,2,1,20,0,15.0,LB,1,0,0,3,1,0,10,2,1,0,0,0,8,3,0,100.0,,,,,,,,,,,,,,,,,,,,,0,23
9,Kiké,17.0,es ESP,"FW,RW",27-288,90,0,0,0,0,1,0,0,0,35,0,1,4,0.5,0.5,0.0,3,0,16,23,69.6,1,25,0,2,1,17.0,"FW,RW",16,23,69.6,144,18,10,13,76.9,2,3,66.7,0,0,,0,0.0,0.0,1,0,0,0,1,17.0,"FW,RW",23,23,0,0,0,0,0,0,0,0,0,0,16,0,1,17.0,"FW,RW",0,0,0,0,0,0,0,,0,4,0,4,1,1,0,0,17.0,"FW,RW",35,0,3,15,17,3,35,2,1,50.0,1,50.0,25,85,6,0,1,1,3,2,27,8,17.0,"FW,RW",0,0,0,1,2,0,0,1,0,0,0,0,4,2,5,28.6,,,,,,,,,,,,,,,,,,,,,0,23
10,Marko Dmitrović,25.0,rs SRB,GK,25-228,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,12,27,44.4,0,13,0,0,0,25.0,GK,12,27,44.4,523,455,1,1,100.0,4,5,80.0,7,21,33.3,0,0.0,0.0,0,0,0,0,0,25.0,GK,27,15,12,6,0,0,0,0,0,0,0,0,12,0,0,25.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25.0,GK,31,23,31,0,0,0,31,0,0,,0,,13,84,56,0,0,0,0,0,6,0,25.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,66.7,6.0,3.0,3.0,50.0,2.2,7.0,21.0,33.3,21.0,2.0,71.4,47.7,6.0,100.0,74.0,15.0,1.0,6.7,1.0,11.0,0,23
11,Paulo Oliveira,12.0,pt POR,CB,25-244,90,0,0,0,0,0,0,0,0,38,0,2,1,0.0,0.0,0.0,0,0,21,29,72.4,1,19,0,0,0,12.0,CB,21,29,72.4,507,170,2,5,40.0,14,16,87.5,5,8,62.5,0,0.0,0.0,0,3,0,0,1,12.0,CB,29,28,1,1,0,0,0,0,0,0,0,0,21,0,0,12.0,CB,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,4,0,12.0,CB,38,6,14,24,0,0,38,0,0,,0,,19,157,86,0,0,0,0,0,17,0,12.0,CB,0,0,0,0,0,0,0,2,0,0,0,0,4,2,1,66.7,,,,,,,,,,,,,,,,,,,,,0,23
12,Rubén Peña,11.0,es ESP,"RM,LB",26-053,51,0,0,0,0,1,0,0,0,36,2,0,2,0.0,0.0,0.0,2,0,19,27,70.4,4,21,4,6,2,11.0,"RM,LB",19,27,70.4,409,137,5,10,50.0,11,12,91.7,3,3,100.0,0,0.0,0.0,0,2,0,0,4,11.0,"RM,LB",27,25,2,0,0,0,1,2,0,0,0,0,19,0,1,11.0,"RM,LB",2,2,1,1,0,2,4,50.0,2,2,0,2,0,2,0,0,11.0,"RM,LB",36,1,10,16,10,0,36,6,2,33.3,4,66.7,21,176,112,4,2,0,0,1,21,4,11.0,"RM,LB",0,0,0,1,2,0,1,0,2,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,0,23
13,Sergi Enrich,9.0,es ESP,FW,27-195,90,0,0,0,0,2,0,0,0,30,0,1,2,0.2,0.2,0.5,1,0,13,25,52.0,1,17,0,0,0,9.0,FW,13,25,52.0,193,17,8,16,50.0,4,5,80.0,1,1,100.0,0,0.5,0.0,1,1,0,0,1,9.0,FW,25,21,4,0,0,0,0,0,0,0,0,0,13,0,0,9.0,FW,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,9.0,FW,30,0,0,23,7,2,30,0,0,,0,,17,50,7,0,0,0,0,4,21,5,9.0,FW,0,0,0,1,2,1,0,1,0,0,0,0,4,2,7,22.2,,,,,,,,,,,,,,,,,,,,,0,23
0,14 Players,,,,,990,5,5,0,0,20,9,1,0,869,13,6,12,5.1,5.1,5.0,34,9,682,767,88.9,49,475,19,24,14,,,682,767,88.9,12122,3839,330,353,93.5,259,283,91.5,87,106,82.1,5,5.0,4.1,16,41,15,1,49,,,767,710,54,16,2,8,9,24,8,4,3,0,682,3,8,,,13,10,8,4,1,6,8,75.0,2,12,3,9,6,19,18,1,,,869,69,267,425,184,39,869,24,14,58.3,10,41.7,475,2490,1239,19,18,3,19,14,681,49,,,1,0,0,11,15,3,9,6,10,0,0,0,49,9,5,64.3,,,,,,,,,,,,,,,,,,,,,1,24
1,André Gomes,21.0,pt POR,LM,24-041,14,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,1,10,10,100.0,3,6,3,0,0,21.0,LM,10,10,100.0,139,48,7,7,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,2,0,0,3,21.0,LM,10,9,1,1,0,0,0,0,0,0,0,0,10,0,0,21.0,LM,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,21.0,LM,9,0,1,6,2,0,9,0,0,,0,,6,60,44,3,1,0,0,1,7,3,21.0,LM,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,24
